productname;newprice;oldprice;link
Del Fiore Grand Cru Schokolade Bio 500ml;6,99;0;https://www.goflink.com//de-DE/shop/product/del-fiore-bio-grand-cru-schokolade-500-ml-11012902/
Del Fiore Haselnuss Piemont Bio 500ml;6,99;0;https://www.goflink.com//de-DE/shop/product/del-fiore-bio-haselnuss-piemont-500-ml-11012901/
Del Fiore Mango Lemongrass Bio & Vegan 500ml;5,45;6,99;https://www.goflink.com//de-DE/shop/product/del-fiore-bio-mango-und-lemongrass-500-ml-11012903/
Del Fiore Vanille Madagaskar Bio 500ml;6,99;0;https://www.goflink.com//de-DE/shop/product/del-fiore-bio-vanille-madagaskar-500-ml-11012900/
Del Fiore Zitrone Ingwer Bio & Vegan 500ml;5,45;6,99;https://www.goflink.com//de-DE/shop/product/del-fiore-bio-zitrone-und-ingwer-500-ml-11012904/
Emma the Mu Birthday Cake 530ml;6,90;0;https://www.goflink.com//de-DE/shop/product/emma-the-mu-birthday-cake-530ml-11014839/
Emma the Mu Dunkle Schokolade Vegan 530ml;6,90;0;https://www.goflink.com//de-DE/shop/product/emma-the-mu-dunkle-schokolade-vegan-530ml-11014838/
Emma the Mu Mangosorbet 530ml;6,90;0;https://www.goflink.com//de-DE/shop/product/emma-the-mu-mangosorbet-530ml-11014837/
HofEis Knusperkeks 130ml;2,49;0;https://www.goflink.com//de-DE/shop/product/hofeis-knusperkeks-130ml-11016309/
HofEis Omas Apfelkuchen 130ml;2,49;0;https://www.goflink.com//de-DE/shop/product/hofeis-omas-apfelkuchen-130ml-11016304/
HofEis Waldbeere vegan 130ml;2,49;0;https://www.goflink.com//de-DE/shop/product/hofeis-waldbeere-vegan-130ml-11016307/
Hokey Pokey Französische Schokolade 520ml;8,49;0;https://www.goflink.com//de-DE/shop/product/hokey-pokey-franzosiche-schokolade-520ml-11014116/
Hokey Pokey Himbeersorbet 520ml;8,49;0;https://www.goflink.com//de-DE/shop/product/hokey-pokey-himbeersorbet-520ml-11014117/
Hokey Pokey Vanilleeis mit Karamellstückchen und Karamellsirup 520 ml;8,49;0;https://www.goflink.com//de-DE/shop/product/hokey-pokey-520ml-11014115/
Häagen-Dazs Favorite Selection Mini Cups 380ml (4x95ml);6,49;0;https://www.goflink.com//de-DE/shop/product/haagen-dazs-favorite-selection-eis-4x95ml-11014552/
Häagen-Dazs Macadamia Nut Brittle 460ml;6,49;0;https://www.goflink.com//de-DE/shop/product/haagen-dazs-macadamia-nut-460ml-11010988/
Häagen-Dazs Strawberry Cheesecake 460ml;6,49;0;https://www.goflink.com//de-DE/shop/product/haagen-dazs-strawberry-cheesecake-460ml-11010985/
Luicella's Ice Cream Franzbrötchen 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/luicellas-ice-cream-franzbrotchen-500ml-11012650/
Luicella's Ice Cream Karamell Salz 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/luicellas-ice-cream-karamell-salz-500ml-11012648/
Luicella's Ice Cream Pistazie Schokostücke Vegan 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/luicellas-ice-cream-pistazie-schokostucke-vegan-500ml-11012649/
Luicella's Ice Cream Vanille Whiskey 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/luicellas-ice-cream-vanille-whiskey-500ml-11015636/
Nomoo Veganes Bio Kakao Eis 500ml;4,69;5,99;https://www.goflink.com//de-DE/shop/product/nomoo-veganes-kakao-eis-500ml-11015007/
Nomoo Veganes Bio Mango Eis 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/nomoo-veganes-mango-eis-500ml-11015013/
Nomoo Veganes Bio Vanille Eis 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/nomoo-veganes-vanille-eis-500ml-11015012/
Oatly Hafer Eis Chocolate Fudge 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/oatly-hafer-eis-chocolate-fudge-500ml-11017108/
Oatly Hafer Eis Hazelnut Swirl 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/oatly-hafer-eis-hazelnut-swirl-500ml-11017107/
Oatly Hafer Eis Salted Caramel 500ml;5,99;0;https://www.goflink.com//de-DE/shop/product/oatly-hafer-eis-salted-caramel-500ml-11017106/
