productname;newprice;oldprice;link
Heilbronner Hell - Naturtrübes Vollbier 330ml;0,99;0;https://www.goflink.com//de-DE/shop/product/heilbronner-hell-naturtrubes-vollbier-0-33l-11015790/
Heineken Lager Original 0,33l;1,09;0;https://www.goflink.com//de-DE/shop/product/heineken-pils-5-0-0-33l-11010007/
Hoepfner Pilsner 0,5l;1,19;0;https://www.goflink.com//de-DE/shop/product/hoepfner-pilsner-0-5l-11014049/
Jever Pilsener 0,33l;0,89;0;https://www.goflink.com//de-DE/shop/product/jever-pilsener-0-33l-11014035/
Krombacher Pils 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/krombacher-pils-0-5l-11014536/
Költ Bier 0,33l;1,59;0;https://www.goflink.com//de-DE/shop/product/kolt-pils-5-330ml-11012508/
König Pilsener 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/konig-pilsener-0-5l-11014136/
Landgang Landgang Pilsner 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/landgang-landgang-pilsner-4-9-0-33l-11012058/
Lillebräu Helles 0,33l;1,59;0;https://www.goflink.com//de-DE/shop/product/lillebrau-helles-0-33l-11014744/
Lillebräu Pils 0,33l;1,59;0;https://www.goflink.com//de-DE/shop/product/lillebrau-pils-0-33l-11014743/
Moninger Helles der kleine Karl 330ml;0,89;0;https://www.goflink.com//de-DE/shop/product/moninger-helles-der-kleine-karl-330ml-11015808/
Mönchshof Hell 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/monchshof-hell-0-5l-11015892/
NOLTE Cristall Lagerbier 0,33l;1,79;0;https://www.goflink.com//de-DE/shop/product/nolte-cristall-lagerbier-0-33l-11016243/
Paulaner Oktoberfestier 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/paulaner-oktoberfestier-0-5l-11014123/
Paulaner Original Münchner hell 0,5l;0,89;1,09;https://www.goflink.com//de-DE/shop/product/paulaner-original-munchner-hell-0-5l-11014047/
Pilsner Urquell 0,33l;0,89;0;https://www.goflink.com//de-DE/shop/product/pilsner-urquell-0-33l-11015595/
Radeberger Pilsner 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/radeberger-pilsner-4-8-0-5l-11012160/
Ratsherrn Hamburger Hell 0,33l;1,29;0;https://www.goflink.com//de-DE/shop/product/ratsherrn-hamburger-hell-5-1-0-33l-11011807/
Ratsherrn Pilsener 0,33l;0,99;0;https://www.goflink.com//de-DE/shop/product/ratsherrn-pilsener-4-9-0-33l-11011806/
Rothaus Pils 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/rothaus-pils-0-5l-11014653/
Rothaus Tannenzäpfle Pils 0,33l;1,09;0;https://www.goflink.com//de-DE/shop/product/rothaus-tannenzapfle-pilsner-bier-5-1-0-33l-11010001/
Schanzenbräu Hell 0,5l;1,19;0;https://www.goflink.com//de-DE/shop/product/schanzenbrau-hell-0-5l-11011720/
Schlüffken Pilsbier 0,33l;1,09;0;https://www.goflink.com//de-DE/shop/product/schluffken-pilsbier-0-33l-11015650/
Starnberger Hell 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/starnberger-hell-0-5l-11016268/
Stauder Pils 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/stauder-pils-0-5l-11015512/
Stuttgarter Hofbräu Herren Pils 0,33l;0,89;0;https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-herren-pils-4-8-0-33l-11012213/
Stuttgarter Hofbräu Pilsner 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-pilsner-500ml-11013390/
Stuttgarter Hofbräu Premium 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-premium-500ml-11013379/
Störtebeker Pilsener 0,5l;1,19;0;https://www.goflink.com//de-DE/shop/product/stortebeker-pilsener-0-5l-11015524/
Tegernseer Hell 0,5l;1,29;0;https://www.goflink.com//de-DE/shop/product/tegernseer-hell-0-5l-11011444/
Ur Krostitzer Pils 0,5l;0,89;0;https://www.goflink.com//de-DE/shop/product/ur-krostitzer-pilsner-4-9-0-5l-11012161/
Vagabund Hauptstadt Helles 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/vagabund-hauptstadt-helles-0-33l-11014941/
Waldhaus Pils 0,5l;1,19;0;https://www.goflink.com//de-DE/shop/product/waldhaus-pils-0-5l-11014756/
Welde No.1 Premium Pils 0,5l;1,09;0;https://www.goflink.com//de-DE/shop/product/welde-no-1-premium-pils-0-5l-11014053/
Wolters Premium Pils 0,50l;0,99;0;https://www.goflink.com//de-DE/shop/product/wolters-premium-pils-0-50l-11014541/
Wulle Vollbier Hell 0,5l;1,19;0;https://www.goflink.com//de-DE/shop/product/wulle-vollbier-500ml-11013391/
Zappes Broi Bio-Pils naturtrüb 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/zappes-broi-bio-pils-naturtrub-0-33l-11015383/
Aktien Zwickl 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/aktien-zwickl-0-5l-11015594/
BRLO German IPA 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/brlo-german-ipa-7-0-0-33l-11011646/
BRLO Pale Ale 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/brlo-pale-ale-6-0-0-33l-11011647/
BRLO Underwood Mriya IPA 0,33l;2,29;0;https://www.goflink.com//de-DE/shop/product/brlo-underwood-mriya-ipa-0-33l-11016774/
Berliner Berg Lager 0,33l;1,01;1,69;https://www.goflink.com//de-DE/shop/product/berliner-berg-lager-5-0-0-33l-11011639/
Berliner Berg Pale Ale 0,33l;1,89;0;https://www.goflink.com//de-DE/shop/product/berliner-berg-pale-ale-5-5-0-33l-11011640/
BrewDog Pale Ale 0,33l;1,89;0;https://www.goflink.com//de-DE/shop/product/brewdog-pale-ale-0-33l-11013962/
BrewDog Punk IPA 0,33l;0,94;1,89;https://www.goflink.com//de-DE/shop/product/brewdog-punk-ipa-0-33l-11013961/
Crew Republic Drunken Sailor IPA 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/crew-republic-drunken-sailor-ipa-6-4-vol-330ml-11012962/
Crew Republic In Your Face IPA 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/crew-republic-in-your-face-ipa-6-8-vol-330ml-11012964/
Desperados 0,33l;1,59;0;https://www.goflink.com//de-DE/shop/product/desperados-330ml-11013382/
Ganter Urtrunk 0,33l;1,09;0;https://www.goflink.com//de-DE/shop/product/ganter-urtrunk-0-33l-11016937/
Guinness Hop House 13 0,33l;0,69;0,99;https://www.goflink.com//de-DE/shop/product/guinness-hop-house-13-5-0-0-33l-11011650/
Guinness Irish Draught 0,44l Dose;1,69;0;https://www.goflink.com//de-DE/shop/product/guinness-irish-draught-0-44l-11016918/
Hacklberg Jubiläumsbier 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/hacklberg-jubilaumsbier-0-5l-11017114/
Holsten Edel 0,33l;0,79;0;https://www.goflink.com//de-DE/shop/product/holsten-edel-0-33l-11014030/
Innstadt-Bräu Bio-Export 0,33l;1,19;0;https://www.goflink.com//de-DE/shop/product/innstadt-brau-bio-export-0-33l-11017119/
Landgang Amerikanischer Traum 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/landgang-amerikanischer-traum-6-5-0-33l-11012055/
Landgang Helle Aufregung 0,33l;1,99;0;https://www.goflink.com//de-DE/shop/product/landgang-helle-aufregung-5-0-0-33l-11012057/
Lausitzer Porter 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/lausitzer-porter-0-5l-11014039/
Maisel & Friends IPA 0,33l;1,19;0;https://www.goflink.com//de-DE/shop/product/maisel-and-friends-ipa-6-3-0-33l-11012124/
Maisel & Friends Pale Ale 0,33l;1,19;0;https://www.goflink.com//de-DE/shop/product/maisel-and-friends-pale-ale-5-2-0-33l-11011651/
MariGold Cerveza Hemp 0,33l;1,89;0;https://www.goflink.com//de-DE/shop/product/mari-gold-verveza-hemp-0-33l-11015234/
Moninger Bertold Bock Dunkel 500ml;0,89;0;https://www.goflink.com//de-DE/shop/product/moninger-bertold-bock-dunkel-500ml-11015811/
Mönchshof Kellerbier 0,5l;0,99;0;https://www.goflink.com//de-DE/shop/product/monchshof-kellerbier-0-5l-11015891/
