productname,size,newprice,oldprice,link
Erdbeeren 400g (Deutschland),ErdbeerenS,"2,29",0,https://www.goflink.com//de-DE/shop/product/erdbeeren-400g-deutschland-11016449/
Erdbeeren 400g (Niederlande),ErdbeerenS,"2,29",0,https://www.goflink.com//de-DE/shop/product/erdbeeren-400g-niederlande-11016451/
Erdbeeren 400g (Verein. Königr.),400gS,"2,29",0,https://www.goflink.com//de-DE/shop/product/erdbeeren-400g-verein-konigr-11016450/
Erdbeeren 500g (Deutschland),ErdbeerenS,"3,49",0,https://www.goflink.com//de-DE/shop/product/erdbeeren-500g-deutschland-11017637/
Erdbeeren 500g (Griechenland),ErdbeerenS,"2,49",0,https://www.goflink.com//de-DE/shop/product/erdbeeren-500g-griechenland-11012873/
Erdbeeren 500g (Italien),ErdbeerenS,"2,49",0,https://www.goflink.com//de-DE/shop/product/erdbeeren-500g-italien-11013229/
Erdbeeren 500g (Niederlande),ErdbeerenS,"2,49",0,https://www.goflink.com//de-DE/shop/product/erdbeeren-500g-niederlande-11013230/
Erdbeeren 500g (Spanien),ErdbeerenS,"2,49",0,https://www.goflink.com//de-DE/shop/product/erdbeeren-500g-spanien-11012174/
Feigen 4 Stk. (Türkei),4S,"2,99",0,https://www.goflink.com//de-DE/shop/product/feigen-4-stk-turkei-11014096/
Granatapfel 1 Stk. (Israel),1S,"2,49",0,https://www.goflink.com//de-DE/shop/product/granatapfel-1-stk-Israel-11011792/
Granatapfel 1 Stk. (Peru),1S,"2,49",0,https://www.goflink.com//de-DE/shop/product/granatapfel-1-stk-peru-11012177/
Granatapfel 1 Stk. (Spanien),1S,"2,49",0,https://www.goflink.com//de-DE/shop/product/granatapfel-1-stk-spanien-11014320/
Granatapfel 1 Stk. (Südafrika),1S,"2,49",0,https://www.goflink.com//de-DE/shop/product/granatapfel-1-stk-sudafrika-11012875/
Granatapfel 1 Stk. (Türkei),1S,"2,49",0,https://www.goflink.com//de-DE/shop/product/granatapfel-1-stk-turkei-11012874/
Grapefruit Rose 1 Stk. (Argentinien),1S,"1,39",0,https://www.goflink.com//de-DE/shop/product/grapefruit-rose-1-stk-argentinien-11018030/
Grapefruit Rose 1 Stk. (Peru),1S,"1,39",0,https://www.goflink.com//de-DE/shop/product/grapefruit-rose-1-stk-peru-11012876/
Grapefruit Rose 1 Stk. (Simbabwe),1S,"1,39",0,https://www.goflink.com//de-DE/shop/product/grapefruit-rose-1-stk-simbabwe-11017906/
Grapefruit Rose 1 Stk. (Spanien),1S,"1,39",0,https://www.goflink.com//de-DE/shop/product/grapefruit-rose-1-stk-spanien-11011791/
Grapefruit Rose 1 Stk. (Südafrika),1S,"1,39",0,https://www.goflink.com//de-DE/shop/product/grapefruit-rose-1-stk-sudafrika-11012877/
Grapefruit Rose 1 Stk. (Türkei),1S,"1,39",0,https://www.goflink.com//de-DE/shop/product/grapefruit-rose-1-stk-turkei-11015641/
Heidelbeeren 125g (Argentinien),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-argentinien-11016460/
Heidelbeeren 125g (Belgien),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-belgien-11013663/
Heidelbeeren 125g (Chile),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-chile-11016458/
Heidelbeeren 125g (Deutschland),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-deutschland-11013295/
Heidelbeeren 125g (Italien),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-italien-11013345/
Heidelbeeren 125g (Marokko),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-marokko-11012257/
Heidelbeeren 125g (Niederlande),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-niederlande-11013343/
Heidelbeeren 125g (Peru),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-peru-11013180/
Heidelbeeren 125g (Polen),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-polen-11013664/
Heidelbeeren 125g (Portugal),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-portugal-11012906/
Heidelbeeren 125g (Rumänien),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-rumaenien-11010748/
Heidelbeeren 125g (Serbien),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-serbien-11013344/
Heidelbeeren 125g (Spanien),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-spanien-11012878/
Heidelbeeren 125g (Südafrika),HeidelbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-125g-sudafrika-11016459/
Heidelbeeren 200g (Deutschland),HeidelbeerenS,"2,19",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-200g-deutschland-11011802/
Heidelbeeren 200g (Spanien),HeidelbeerenS,"2,19",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-200g-spanien-11012180/
Heidelbeeren 300g (Argentinien),HeidelbeerenS,"3,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-300g-argentinien-11016464/
Heidelbeeren 300g (Chile),HeidelbeerenS,"3,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-300g-chile-11016463/
Heidelbeeren 300g (Peru),HeidelbeerenS,"3,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-300g-peru-11016461/
Heidelbeeren 300g (Polen),HeidelbeerenS,"3,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-300g-polen-11016465/
Heidelbeeren 300g (Südafrika),HeidelbeerenS,"3,99",0,https://www.goflink.com//de-DE/shop/product/heidelbeeren-300g-sudafrika-11016462/
Himbeeren 100g (Niederlande),HimbeerenS,"2,49",0,https://www.goflink.com//de-DE/shop/product/himbeeren-100g-niederlande-11016471/
Himbeeren 100g (Portugal),HimbeerenS,"2,49",0,https://www.goflink.com//de-DE/shop/product/himbeeren-100g-portugal-11016472/
Himbeeren 125g (Deutschland),HimbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/himbeeren-125g-deutschland-11012948/
Himbeeren 125g (Marokko),HimbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/himbeeren-125g-kl-i-deutschland-11010747/
Himbeeren 125g (Niederlande),HimbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/himbeeren-125g-niederlande-11013179/
Himbeeren 125g (Portugal),HimbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/himbeeren-125g-portugal-11012905/
Himbeeren 125g (Spanien),HimbeerenS,"1,99",0,https://www.goflink.com//de-DE/shop/product/himbeeren-125g-spanien-11012181/
Himbeeren 250g (Marokko),HimbeerenS,"3,99",0,https://www.goflink.com//de-DE/shop/product/himbeeren-250g-marokko-11016469/
Himbeeren 250g (Portugal),HimbeerenS,"3,99",0,https://www.goflink.com//de-DE/shop/product/himbeeren-250g-portugal-11016470/
Himbeeren 250g (Spanien),HimbeerenS,"3,99",0,https://www.goflink.com//de-DE/shop/product/himbeeren-250g-spanien-11016468/
Ingwer 250g (Brasilien),IngwerS,"1,99",0,https://www.goflink.com//de-DE/shop/product/ingwer-250g-brasilien-11013743/
Ingwer 250g (Peru),IngwerS,"1,99",0,https://www.goflink.com//de-DE/shop/product/ingwer-250g-peru-11013744/
Kirschen 240g (Deutschland),KirschenS,"2,79","3,49",https://www.goflink.com//de-DE/shop/product/kirschen-240g-deutschland-11018042/
Kiwi Gold 1 Stk. (Chile),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/kiwi-gold-1-stk-chile-11017248/
Kiwi Gold 1 Stk. (Neuseeland),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/kiwi-gold-1-stk-neuseeland-11017565/
Kiwi Gold Schale 4 Stk.,SchaleS,"1,49",0,https://www.goflink.com//de-DE/shop/product/kiwi-gold-schale-4-stk-11017079/
Kiwi Grün 1 Stk. (Chile),1S,"0,59",0,https://www.goflink.com//de-DE/shop/product/kiwi-grun-kl-i-neuseeland-1-stk-11011384/
Kiwi Grün 1 Stk. (Griechenland),1S,"0,59",0,https://www.goflink.com//de-DE/shop/product/kiwi-1-stk-griechenland-11016494/
Kiwi Grün 1 Stk. (Italien),1S,"0,59",0,https://www.goflink.com//de-DE/shop/product/kiwi-1-stk-italien-11012187/
Kiwi Grün 1 Stk. (Portugal),1S,"0,59",0,https://www.goflink.com//de-DE/shop/product/kiwi-portugal-1-stk-11011722/
Kiwi Grün 1 Stk. (Spanien),1S,"0,59",0,https://www.goflink.com//de-DE/shop/product/kiwi-1-stk-spanien-11012879/
Kiwi Grün Kl.1 1 Stk. (Neuseeland),1S,"0,59",0,https://www.goflink.com//de-DE/shop/product/kiwi-grun-kl-1-neuseeland-1-stk-11010743/
Kulturheidelbeeren 200g (Marokko),KulturheidelbeerenS,"2,19",0,https://www.goflink.com//de-DE/shop/product/kulturheidelbeeren-200g-marokko-11017641/
Kumquat Bio 125g (Spanien),BioS,"1,69",0,https://www.goflink.com//de-DE/shop/product/kumquat-bio-125g-spanien-11016542/
Limette 1 Stk. (Brasilien),1S,"0,49",0,https://www.goflink.com//de-DE/shop/product/limetten-kl-i-brasilien-1-stk-11011383/
Limette 1 Stk. (Kolumbien),1S,"0,49",0,https://www.goflink.com//de-DE/shop/product/limetten-kolumbien-11013986/
Limette 1 Stk. (Vietnam),1S,"0,49",0,https://www.goflink.com//de-DE/shop/product/limetten-1-stk-vietnam-11016310/
Limette Bio 1 Stk. Kl. II (Kolumbien),Kl.S,"0,59",0,https://www.goflink.com//de-DE/shop/product/bio-limetten-1-stk-kl-ii-kolumbien-11012393/
Limetten 1 Stk (Französisch-Polynesien),1S,"0,49",0,https://www.goflink.com//de-DE/shop/product/limetten-1-stk-franzosisch-polynesien-11012881/
Limetten 1 Stk (Mexiko),1S,"0,49",0,https://www.goflink.com//de-DE/shop/product/limetten-1-stk-mexiko-11012880/
Limetten 4er Pack (Brasilien),4erS,"1,49",0,https://www.goflink.com//de-DE/shop/product/limetten-4er-pack-brasilien-11016543/
Limetten 4er Pack (Kolumbien),4erS,"1,49",0,https://www.goflink.com//de-DE/shop/product/limetten-4er-pack-kolumbien-11016544/
Limetten 4er Pack (Mexiko),4erS,"1,49",0,https://www.goflink.com//de-DE/shop/product/limetten-4er-pack-mexiko-11016545/
Limetten 4er Pack (Peru),4erS,"1,49",0,https://www.goflink.com//de-DE/shop/product/limetten-4er-pack-peru-11017670/
Limetten 4er Pack (Vietnam),4erS,"1,49",0,https://www.goflink.com//de-DE/shop/product/limette-4er-vietnam-11017533/
Limetten Kl.I 5 Stk. (Brasilien),5S,"1,99",0,https://www.goflink.com//de-DE/shop/product/limetten-5er-pack-kl-i-brasilien-11010741/
Mango 1 Stk (Dominikanische Republik),StkS,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-dominikanische-republik-11013341/
Mango 1 Stk. (Brasilien),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-peru-1-stk-11010742/
Mango 1 Stk. (Burkina-Faso),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-burkina-faso-11017789/
Mango 1 Stk. (Chile),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-chile-11012883/
Mango 1 Stk. (Costa Rica),Stk.S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-costa-rica-11014719/
Mango 1 Stk. (Ecuador),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-ecuador-11016546/
Mango 1 Stk. (Elfenbeinküste),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-elfenbeinkuste-11012884/
Mango 1 Stk. (Israel),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-israel-11014400/
Mango 1 Stk. (Kolumbien),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-kolumbien-11016636/
Mango 1 Stk. (Mali),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-mali-11017790/
Mango 1 Stk. (Mexiko),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-mexiko-11013232/
Mango 1 Stk. (Peru),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-peru-11012188/
Mango 1 Stk. (Puerto Rico),Stk.S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-puerto-rico-11012882/
Mango 1 Stk. (Senegal),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-1-stk-senegal-11017792/
Mango 1 Stk. (Spanien),1S,"1,99",0,https://www.goflink.com//de-DE/shop/product/mango-kl-ii-spanien-1-stk-11011382/
Nashi Birne 1 Stk. (China),1S,"0,75",0,https://www.goflink.com//de-DE/shop/product/nashi-birne-1-stk-china-11016107/
Nektarine 1Stk. (Chile),NektarineS,"0,89",0,https://www.goflink.com//de-DE/shop/product/nektarine-1stk-chile-11016548/
Nektarine 1Stk. (Italien),NektarineS,"0,89",0,https://www.goflink.com//de-DE/shop/product/nektarine-1stk-italien-11014401/
Nektarine 1Stk. (Spanien),NektarineS,"0,89",0,https://www.goflink.com//de-DE/shop/product/nektarine-1stk-spanien-11014402/
Nektarine 1Stk. (Südafrika),NektarineS,"0,89",0,https://www.goflink.com//de-DE/shop/product/nektarine-1stk-sudafrika-11016549/
Nektarinen 1kg Schale (Griechenland),1kgS,"2,99",0,https://www.goflink.com//de-DE/shop/product/nektarinen-1kg-schale-griechenland-11017796/
Nektarinen 1kg Schale (Spanien),1kgS,"2,99",0,https://www.goflink.com//de-DE/shop/product/nektarine-1kg-schale-spanien-11012956/
Nektarinen gelbfleischig 500g (Chile),gelbfleischigS,"2,69",0,https://www.goflink.com//de-DE/shop/product/nektarinen-gelbfleischig-500g-chile-11017543/
Nektarinen gelbfleischig 500g (Italien),gelbfleischigS,"2,69",0,https://www.goflink.com//de-DE/shop/product/nektarinen-gelbfleischig-500g-italien-11018051/
Nektarinen gelbfleischig 500g (Spanien),gelbfleischigS,"2,69",0,https://www.goflink.com//de-DE/shop/product/spanien-nektarinen-gelbfleischig-500g-11012897/
Orange 1 Stk. (Marokko),1S,"0,69",0,https://www.goflink.com//de-DE/shop/product/orangen-1-stk-marokko-11013442/
Orange 1 Stk. (Spanien),1S,"0,69",0,https://www.goflink.com//de-DE/shop/product/orangen-spanien-1-stk-11011380/
Orange 1 Stk. (Südafrika),1S,"0,69",0,https://www.goflink.com//de-DE/shop/product/orangen-1-stk-sudafrika-11013301/
Orange 1 Stk. (Ägypten),1S,"0,69",0,https://www.goflink.com//de-DE/shop/product/orangen-1-stk-agypten-11012886/
Orange 1Stk. (Chile),OrangeS,"0,69",0,https://www.goflink.com//de-DE/shop/product/orange-1stk-chile-11016553/
Orange 1Stk. (Simbabwe),OrangeS,"0,69",0,https://www.goflink.com//de-DE/shop/product/orange-1stk-simbabwe-11014577/
Orange Bio 1 Stk Kl. II (Südafrika),Kl.S,"0,79",0,https://www.goflink.com//de-DE/shop/product/bio-orangen-1-stk-kl-ii-suedafrika-11012394/
Orange Bio 1.5kg Netz (Italien),"1,5kgS","3,69",0,https://www.goflink.com//de-DE/shop/product/orange-bio-1-5kg-netz-italien-11016551/
Orange Bio 1.5kg Netz (Spanien),"1,5kgS","3,69",0,https://www.goflink.com//de-DE/shop/product/orange-bio-1-5kg-netz-spanien-11016550/
Papaya 1 Stk. (Brasilien),1S,"2,99",0,https://www.goflink.com//de-DE/shop/product/papaya-essreif-1-stk-brasilien-11011793/
Papaya 1 Stk. (Kolumbien),1S,"2,99",0,https://www.goflink.com//de-DE/shop/product/papaya-essreif-1-stk-kolumbien-11013234/
Papaya 1 Stk. (Spanien),1S,"2,99",0,https://www.goflink.com//de-DE/shop/product/papaya-essreif-1-stk-spanien-11013233/
Papaya Essreif 1 Stk. (Jamaika),1S,"2,99",0,https://www.goflink.com//de-DE/shop/product/papaya-essreif-1-stk-11014334/
Passionsfrucht 1 Stk. (Brasilien),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-brasilien-11013236/
Passionsfrucht 1 Stk. (Chile),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-chile-11013662/
Passionsfrucht 1 Stk. (Kenia),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-kenia-11014621/
Passionsfrucht 1 Stk. (Kolumbien),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-11011794/
Passionsfrucht 1 Stk. (Sambia),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-sambia-11014620/
Passionsfrucht 1 Stk. (Simbabwe),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-simbabwe-11013235/
Passionsfrucht 1 Stk. (Spanien),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-spanien-11013443/
Passionsfrucht 1 Stk. (Südafrika),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-sudafrika-11012887/
Passionsfrucht 1 Stk. (Thailand),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/passionsfrucht-1-stk-thailand-11012888/
Pfirsich 1kg Schale (Griechenland),1kgS,"3,99",0,https://www.goflink.com//de-DE/shop/product/pfirsich-1kg-schale-griechenland-11017930/
Pfirsich 1kg Schale (Italien),1kgS,"3,99",0,https://www.goflink.com//de-DE/shop/product/pfirsich-1kg-schale-italien-11013212/
Pfirsich 1kg Schale (Spanien),1kgS,"3,99",0,https://www.goflink.com//de-DE/shop/product/pfirsich-1kg-schale-spanien-11012957/
Pfirsich gelbfleischig 500g (Italien),gelbfleischigS,"2,99",0,https://www.goflink.com//de-DE/shop/product/pfirsich-gelbfleischig-500g-italien-11018049/
Pfirsich gelbfleischig 500g (Spanien),gelbfleischigS,"2,99",0,https://www.goflink.com//de-DE/shop/product/pfirsich-gelbfleischig-500g-11012898/
Pflaume 1 Stk. (Italien),1S,"0,49",0,https://www.goflink.com//de-DE/shop/product/pflaume-1-stk-italien-11013403/
Pflaume 1 Stk. (Spanien),1S,"0,49",0,https://www.goflink.com//de-DE/shop/product/pflaume-1-stk-spanien-11012949/
Pflaume 1 Stk. (Südafrika),1S,"0,49",0,https://www.goflink.com//de-DE/shop/product/pflaume-1-stk-sudafrika-11012190/
Pflaumen 1kg (Italien),PflaumenS,"2,99",0,https://www.goflink.com//de-DE/shop/product/pflaumen-1kg-italien-11016570/
Pflaumen 1kg (Spanien),PflaumenS,"2,99",0,https://www.goflink.com//de-DE/shop/product/pflaumen-1kg-spanien-11016569/
Pflaumen 500g (Südafrika),PflaumenS,"2,59",0,https://www.goflink.com//de-DE/shop/product/pflaumen-500g-sudafrika-11017540/
Physalis 100g (Ecuador),PhysalisS,"1,49",0,https://www.goflink.com//de-DE/shop/product/physalis-100g-ecuador-11016572/
Physalis 100g (Kolumbien),PhysalisS,"1,49",0,https://www.goflink.com//de-DE/shop/product/physalis-100g-kolumbien-11016571/
Plattpfirsiche 500g (Italien),PlattpfirsicheS,"2,29",0,https://www.goflink.com//de-DE/shop/product/plattpfirsiche-500g-italien-11013305/
Plattpfirsiche 500g (Spanien),PlattpfirsicheS,"2,29",0,https://www.goflink.com//de-DE/shop/product/plattpfirsiche-500g-spanien-11012955/
REWE To Go Obst Frucht-Mix 150g,ObstS,"1,99",0,https://www.goflink.com//de-DE/shop/product/rewe-to-go-obstschale-frucht-mix-150g-11014167/
REWE To Go Obst Granatapfelkerne 80g,ObstS,"1,99",0,https://www.goflink.com//de-DE/shop/product/rewe-to-go-granatapfelkerne-80g-11014688/
REWE To Go Obst Sweet Ananas 450g,SweetS,"3,49",0,https://www.goflink.com//de-DE/shop/product/rewe-to-go-ananas-ganz-geschalt-450g-11015601/
REWE To Go Obst Süsse Mango 130g,SüsseS,"1,99",0,https://www.goflink.com//de-DE/shop/product/rewe-to-go-mango-stucke-130g-11014687/
SanLucar Ananas/Kiwi/Erdbeere 260g,SanLucarS,"4,99",0,https://www.goflink.com//de-DE/shop/product/sanlucar-ananas-kiwi-erdbeere-mittel-260g-11016921/
SanLucar Beerenmix 230g,SanLucarS,"4,99",0,https://www.goflink.com//de-DE/shop/product/sanlucar-beerenmix-mittel-230g-11016923/
SanLucar Erdbeere/Mango/Heidelbeere 250g,SanLucarS,"4,99",0,https://www.goflink.com//de-DE/shop/product/sanlucar-erdbeere-mango-heidelbeere-mittel-250g-11016920/
SanLucar Kiwi Beerenmix 230g,KiwiS,"4,99",0,https://www.goflink.com//de-DE/shop/product/sanlucar-kiwi-beerenmix-mittel-230g-11016922/
Tafeltrauben Dunkel Kernlos 500g (Brasilien),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-brasilien-11012750/
Tafeltrauben Dunkel Kernlos 500g (Chile),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-chile-11012852/
Tafeltrauben Dunkel Kernlos 500g (Indien),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-dunkel-kernlos-500g-indien-11017542/
Tafeltrauben Dunkel Kernlos 500g (Italien),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-italien-11016607/
Tafeltrauben Dunkel Kernlos 500g (Marokko),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-marokko-11012889/
Tafeltrauben Dunkel Kernlos 500g (Namibia),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-namibia-11016608/
Tafeltrauben Dunkel Kernlos 500g (Peru),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-peru-11016609/
Tafeltrauben Dunkel Kernlos 500g (Spanien),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-spanien-11013444/
Tafeltrauben Dunkel Kernlos 500g (Südafrika),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-sudafrika-11012259/
Tafeltrauben Dunkel Kernlos 500g (Ägypten),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-blau-kernlos-500g-agypten-11012693/
Tafeltrauben Hell Bio Kernlos 500g (Italien),KernlosS,"3,99",0,https://www.goflink.com//de-DE/shop/product/bio-tafeltrauben-hell-kernlos-500g-italien-11011385/
Tafeltrauben Hell Kernlos 500g (Brasilien),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-brasilien-11016610/
Tafeltrauben Hell Kernlos 500g (Chile),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-chile-11012694/
Tafeltrauben Hell Kernlos 500g (Indien),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-indien-11012594/
Tafeltrauben Hell Kernlos 500g (Marokko),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-marokko-11012890/
Tafeltrauben Hell Kernlos 500g (Namibia),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-namibia-11016612/
Tafeltrauben Hell Kernlos 500g (Peru),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-peru-11016611/
Tafeltrauben Hell Kernlos 500g (Spanien),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-spanien-11013445/
Tafeltrauben Hell Kernlos 500g (Südafrika),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-sudafrika-11012258/
Tafeltrauben Hell Kernlos 500g (Ägypten),KernlosS,"2,29",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-hell-kernlos-500g-agypten-11012851/
Tafeltrauben Mix Kernlos 500g (Brasilien),KernlosS,"2,99",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-mix-kernlos-500g-brasilien-11016613/
Tafeltrauben Mix Kernlos 500g (Indien),KernlosS,"2,99",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-mix-kernlos-500g-indien-11017545/
Tafeltrauben Mix Kernlos 500g (Italien),KernlosS,"2,99",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-mix-kernlos-500g-italien-11016617/
Tafeltrauben Mix Kernlos 500g (Namibia),KernlosS,"2,99",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-mix-kernlos-500g-namibia-11016615/
Tafeltrauben Mix Kernlos 500g (Peru),KernlosS,"2,99",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-mix-kernlos-500g-peru-11016614/
Tafeltrauben Mix Kernlos 500g (Südafrika),KernlosS,"2,99",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-mix-kernlos-500g-sudafrika-11016616/
Tafeltrauben Mix Kernlos 500g (Ägypten),KernlosS,"2,99",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-mix-kernlos-500g-agypten-11017858/
Tafeltrauben Zuckerwatte Hell Kernlos 300g (Brasilien),KernlosS,"2,69",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-zuckerwatte-hell-kernlos-300g-brasilien-11016618/
Tafeltrauben Zuckerwatte Hell Kernlos 300g (Namibia),KernlosS,"2,69",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-zuckerwatte-hell-kernlos-300g-namibia-11017795/
Tafeltrauben Zuckerwatte Hell Kernlos 300g (Peru),KernlosS,"2,69",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-zuckerwatte-hell-kernlos-300g-peru-11017794/
Tafeltrauben Zuckerwatte Hell Kernlos 300g (Südafrika),KernlosS,"2,69",0,https://www.goflink.com//de-DE/shop/product/tafeltrauben-zuckerwatte-hell-kernlos-300g-sudafrika-11016619/
Zitrone 1 Stk. (Italien),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/zitrone-1-stk-italien-11017655/
Zitrone 1 Stk. (Spanien),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/zitronen-kl-ii-spanien-1-stk-11011381/
Zitrone 1 Stk. (Südafrika),1S,"0,99",0,https://www.goflink.com//de-DE/shop/product/zitronen-sudafrika-1-stk-11013200/
Zitrone Bio 1 Stk. Kl.II (grünlich. Südafrika),Kl.IIS,"0,59",0,https://www.goflink.com//de-DE/shop/product/bio-zitrone-1-stk-kl-ii-sudafrika-11012967/
Zitronen 1 Stk.(Argentinien),ZitronenS,"0,99",0,https://www.goflink.com//de-DE/shop/product/zitronen-1-stk-argentinien-11013302/
Zitronen 500g (Spanien),ZitronenS,"1,49",0,https://www.goflink.com//de-DE/shop/product/zitronen-500g-spanien-11016622/
Zitronen Bio Kl.II 500g (grünlich. Spanien),500gS,"1,99",0,https://www.goflink.com//de-DE/shop/product/bio-zitronen-500g-kl-ii-spanien-11010739/
Honigmelone 1 Stk. (Brasilien),1S,"2,99",0,https://www.goflink.com//de-DE/shop/product/honigmelone-1-stk-brasilien-11011778/
