productname,size,newprice,oldprice,link
Dinzler Espresso Il Gusto Ganze Bohne 250g,250g,"8,49",0,https://www.goflink.com//de-DE/shop/product/dinzler-espresso-il-gusto-ganze-bohne-250g-11015173/
Dinzler Espresso Roma Ganze Bohne 250g,250g,"8,49",0,https://www.goflink.com//de-DE/shop/product/dinzler-espresso-roma-ganze-bohne-250g-11015174/
Elbgold Espresso Neunbar Ganze Bohne 500g,500g,"15,69",0,https://www.goflink.com//de-DE/shop/product/elbgold-espresso-neunbar-500g-ganze-bohnen-11012233/
Elbgold Espresso Neunbar Gemahlen 250g,250g,"8,39",0,https://www.goflink.com//de-DE/shop/product/elbgold-gemahlener-espresso-neunbar-250g-11012499/
Elbgold Espresso Sechs A 250g (Ganze Bohnen),Bohnen,"8,39",0,https://www.goflink.com//de-DE/shop/product/elbgold-espresso-sechs-a-250g-ganze-bohnen-11013956/
Elbgold Filterkaffee Guatemala Bella Vista Ganze Bohne 250g,250g,"9,99",0,https://www.goflink.com//de-DE/shop/product/elbgold-filterkaffee-guatemala-bella-vista-250g-ganze-bohnen-11012238/
Elbgold Filterkaffee Honduras El Puente 250g (Gemahlen),Gemahlen,"9,39",0,https://www.goflink.com//de-DE/shop/product/elbgold-filterkaffee-honduras-el-puente-250g-gemahlen-11014005/
Elbgold Filterkaffee Honduras el Puente Ganze Bohne 250g,250g,"9,39",0,https://www.goflink.com//de-DE/shop/product/elbgold-filterkaffee-honduras-el-puente-250g-ganze-bohnen-11012237/
Elbgold Mischgold Ganze Bohne 250g,250g,"7,29",0,https://www.goflink.com//de-DE/shop/product/elbgold-mischgold-250g-ganze-bohnen-11012235/
Elbgold Mischgold Gemahlen 250g,250g,"7,29",0,https://www.goflink.com//de-DE/shop/product/elbgold-mischgold-250g-gemahlen-11012236/
Fair Roast Coffee Bonabana Espresso Ganze Bohne 250g,250g,"8,89",0,https://www.goflink.com//de-DE/shop/product/fair-roast-coffee-bonabana-espresso-ganze-bohne-250g-11015586/
Fair Roast Coffee Bonabana Espresso Gemahlen 250g,250g,"8,89",0,https://www.goflink.com//de-DE/shop/product/fair-roast-coffee-bonabana-espresso-gemahlen-250g-11015589/
Fair Roast Coffee Giza Espresso Ganze Bohne 250g,250g,"8,39",0,https://www.goflink.com//de-DE/shop/product/fair-roast-coffee-giza-espresso-ganze-bohne-250g-11015585/
Fair Roast Coffee Giza Espresso Gemahlen 250g,250g,"8,39",0,https://www.goflink.com//de-DE/shop/product/fair-roast-coffee-giza-espresso-gemahlen-250g-11015588/
Fair Roast Coffee Mount Elgon Ganze Bohne 250g,250g,"9,39",0,https://www.goflink.com//de-DE/shop/product/fair-roast-coffee-mount-elgon-ganze-bohne-250g-11015584/
Fair Roast Coffee Mount Elgon Gemahlen 250g,250g,"9,39",0,https://www.goflink.com//de-DE/shop/product/fair-roast-coffee-mount-elgon-gemahlen-250g-11015587/
Five Elephant Brazil Filterkaffee ganze Bohne Sitio Joaninha Mundo Novo & Catuai 250g,250g,"16,79",0,https://www.goflink.com//de-DE/shop/product/five-elephant-brazil-filterkaffee-ganze-bohne-sitio-joaninha-mundo-novo-and-catuai-250g-11017132/
Five Elephant Brazil Sitio Joaninha Red Catuai Espresso Ganze Bohne 250g,250g,"12,19",0,https://www.goflink.com//de-DE/shop/product/five-elephant-brazil-sitio-joaninha-red-catuai-espresso-250g-11013779/
Five Elephant Colombia La Cocha Kaffee Ganze Bohne 250g,250g,"15,39",0,https://www.goflink.com//de-DE/shop/product/five-elephant-colombia-la-cocha-kaffee-250g-11013780/
Five Elephant Decaf Kaffee Ganze Bohne 250g,250g,"5,69","11,39",https://www.goflink.com//de-DE/shop/product/five-elephant-decaf-kaffee-250g-11013778/
Five Elephant Espresso ganze Bohne Brazil Sitio Joaninha Yellow Catuai 250g,250g,"16,79",0,https://www.goflink.com//de-DE/shop/product/five-elephant-espresso-ganze-bohne-brazil-sitio-joaninha-yellow-catuai-250g-11017133/
Five Elephant House Blend Espresso Ganze Bohne 250g,250g,"10,59",0,https://www.goflink.com//de-DE/shop/product/five-elephant-house-blend-espresso-250g-11013777/
Frankfurter Kaffeerösterei Bio Caffé Crema Ganze Bohne 250g,250g,"7,29",0,https://www.goflink.com//de-DE/shop/product/frankfurter-kaffeerosterei-bio-caffe-crema-250g-ganze-bohne-11012923/
Frankfurter Kaffeerösterei Bio Caffé Crema Ganze Bohne 500g,500g,"11,59",0,https://www.goflink.com//de-DE/shop/product/frankfurter-kaffeerosterei-bio-caffe-crema-500g-ganze-bohne-11012924/
Frankfurter Kaffeerösterei Bio Espresso Ganze Bohne 250g,250g,"6,29",0,https://www.goflink.com//de-DE/shop/product/frankfurter-kaffeerosterei-bio-espresso-250g-ganze-bohne-11012925/
Frankfurter Kaffeerösterei Bio Espresso Ganze Bohne 500g,500g,"10,99",0,https://www.goflink.com//de-DE/shop/product/frankfurter-kaffeerosterei-bio-espresso-500g-ganze-bohne-11012926/
Frankfurter Kaffeerösterei Bio Espresso Nizza Sommer Ganze Bohne 500g,500g,"11,59",0,https://www.goflink.com//de-DE/shop/product/frankfurter-kaffeerosterei-nizza-sommer-espresso-bio-500g-ganze-bohne-11012927/
Frankfurter Kaffeerösterei Bio Kaffee Ganze Bohne 250g,250g,"7,89",0,https://www.goflink.com//de-DE/shop/product/frankfurter-kaffeerosterei-bio-kaffee-250g-ganze-bohne-11012928/
Frankfurter Kaffeerösterei Bio Kaffee Ganze Bohne 500g,500g,"14,19",0,https://www.goflink.com//de-DE/shop/product/frankfurter-kaffeerosterei-bio-kaffee-500g-ganze-bohne-11012929/
Hagen Café Crème ganze Bohne 250g,250g,"6,49",0,https://www.goflink.com//de-DE/shop/product/hagen-cafe-creme-ganze-bohne-250g-11016292/
Hagen Espresso Originale ganze Bohne 250g,250g,"6,49",0,https://www.goflink.com//de-DE/shop/product/hagen-espresso-originale-ganze-bohne-250g-11016294/
Hagen Espresso Originale gemahlen 250g,250g,"4,54","6,49",https://www.goflink.com//de-DE/shop/product/hagen-espresso-originale-gemahlen-250g-11016295/
Hagen Fairtrade Café Crème Bio ganze Bohne 250g,250g,"6,99",0,https://www.goflink.com//de-DE/shop/product/hagen-fairtrade-cafe-creme-bio-ganze-bohne-250g-11016293/
Hagen Fairtrade Espresso Bio ganze Bohne 250g,250g,"6,99",0,https://www.goflink.com//de-DE/shop/product/hagen-fairtrade-espresso-bio-ganze-bohne-250g-11016297/
Hagen Fairtrade Espresso Bio gemahlen 250g,250g,"4,89","6,99",https://www.goflink.com//de-DE/shop/product/hagen-fairtrade-espresso-bio-gemahlen-250g-11016296/
Hagen Fairtrade Hochland Bio gemahlen 250g,250g,"7,49",0,https://www.goflink.com//de-DE/shop/product/hagen-fairtrade-hochland-bio-gemahlen-250g-11016291/
Hagen Wiener Kaffeehausmischung gemahlen 250g,250g,"6,99",0,https://www.goflink.com//de-DE/shop/product/hagen-wiener-kaffeehausmischung-gemahlen-250g-11016290/
Heilandt El Trebol entkoffeiniert Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/heilandt-el-trebol-entkoffeiniert-ganze-bohne-250g-11016270/
Heilandt Enzo Blend Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/heilandt-enzo-blend-ganze-bohne-250g-11016269/
Heilandt Espresso Ganze Bohne 250g,250g,"7,99",0,https://www.goflink.com//de-DE/shop/product/heilandt-espresso-ganze-bohne-250g-11016276/
Heilandt La Laguna Filter gemahlen 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/heilandt-la-laguna-filter-gemahlen-250g-11016274/
Heilandt Orang Utan Espresso Ganze Bohne 250g,250g,"8,99",0,https://www.goflink.com//de-DE/shop/product/heilandt-orang-utan-espresso-ganze-bohne-250g-11016275/
Heimbs Exclusiv Ganze Bohne 250g,250g,"7,29",0,https://www.goflink.com//de-DE/shop/product/heimbs-exclusiv-ganze-bohne-250g-11014647/
Heimbs Exclusiv Gemahlen 250g,250g,"7,29",0,https://www.goflink.com//de-DE/shop/product/heimbs-exclusiv-gemahlen-250g-11014648/
Illy Espresso Classico Ganze Bohne 250g,250g,"9,19",0,https://www.goflink.com//de-DE/shop/product/illy-espresso-bohne-n-rostung-250g-11013145/
Jacobs Krönung Gemahlen 500g,500g,"6,99",0,https://www.goflink.com//de-DE/shop/product/jacobs-kronung-500g-11010550/
Jacobs Krönung Mild Gemahlen 500g,500g,"6,99",0,https://www.goflink.com//de-DE/shop/product/jacobs-kronung-mild-500g-11010551/
Jacobs löslicher Kaffee Café Crema. 25 Instant Kaffee Sticks,Sticks,"2,39",0,https://www.goflink.com//de-DE/shop/product/jacobs-loslicher-kaffee-cafe-crema-25-instant-kaffee-sticks-11017383/
Jacobs löslicher Kaffee Krönung Instant Kaffee 100g,100g,"5,99",0,https://www.goflink.com//de-DE/shop/product/jacobs-loslicher-kaffee-kronung-instant-kaffee-100g-11017386/
K+M Kaffee Natura Bio Espresso Gemahlen 250g,250g,"7,29",0,https://www.goflink.com//de-DE/shop/product/k-m-kaffee-natura-bio-espresso-gemahlen-250g-11012585/
K+M Kaffee Natura Bio Ganze Bohne 250g,250g,"7,29",0,https://www.goflink.com//de-DE/shop/product/k-m-kaffee-natura-bio-bohne-250g-11012583/
K+M Natura Bio Filterkaffee Gemahlen 250g,250g,"7,29",0,https://www.goflink.com//de-DE/shop/product/natura-bio-filterkaffee-250g-11012584/
