productname;newprice;oldprice;link
Wilhelm Brandenburg Hähnchenflügel 400g;2,59;0;https://www.goflink.com//de-DE/shop/product/wilhelm-brandenburg-hahnchenflugel-400g-11014876/
Wilhelm Brandenburg Puten Innenfilet geschnitten 400g;6,79;0;https://www.goflink.com//de-DE/shop/product/wilhelm-brandenburg-puten-innenfilet-geschnetzelt-400g-11014872/
Deutsche See Bio Lachsfilet mit Haut 200g;6,79;0;https://www.goflink.com//de-DE/shop/product/deutsche-see-bio-lachsfilet-mit-haut-200g-11015600/
Deutsche See Lachsfilet Kräuter-Knoblauch 250g;5,79;0;https://www.goflink.com//de-DE/shop/product/deutsche-see-lachsfilet-krauter-knoblauch-250g-11013953/
Deutsche See Lachsfilet mit Haut 250g;5,79;0;https://www.goflink.com//de-DE/shop/product/deutsche-see-lachsfilet-250g-11013408/
REWE Beste Wahl White Tiger Garnelen 450g;9,99;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-white-tiger-garnelen-450g-11017495/
REWE Bio Black Tiger Garnelen 180g;3,99;4,99;https://www.goflink.com//de-DE/shop/product/rewe-bio-black-tiger-garnelen-200g-11015020/
Beyond Meat Beyond Burger 226g (2x113g);3,99;0;https://www.goflink.com//de-DE/shop/product/beyond-meat-beyond-burger-226g-2x113g-11015064/
Beyond Meat Beyond Sausage 200g (2x100g);3,99;0;https://www.goflink.com//de-DE/shop/product/beyond-meat-beyond-sausage-200g-2x100g-11015066/
Future Farm Future Bratwurst 250g;3,99;0;https://www.goflink.com//de-DE/shop/product/future-farm-future-bratwurst-285g-11013878/
Future Farm Future Burger 230g;3,99;0;https://www.goflink.com//de-DE/shop/product/future-farm-future-burger-265g-11013877/
Like Meat Bio Grilled Chicken 180g;3,49;0;https://www.goflink.com//de-DE/shop/product/like-meat-bio-grilled-chicken-180g-11013648/
Marka Hellas Halloumi Grillkäse aus Zypern 250g;2,89;0;https://www.goflink.com//de-DE/shop/product/marka-hellas-halloumi-grillkase-aus-zypern-250g-11013050/
Rügenwalder Mühle Vegane Bratwurst 180g (3x60g);3,39;0;https://www.goflink.com//de-DE/shop/product/rugenwalder-muhle-vegane-bratwurst-180g-11017462/
Treiber Gebackener Tofu 200g;2,99;0;https://www.goflink.com//de-DE/shop/product/treiber-gebackener-tofu-200g-11016644/
Treiber Sezuan Tofu 200g;2,59;0;https://www.goflink.com//de-DE/shop/product/treiber-sezuan-tofu-200g-11016645/
Veggyness Bio Vegane Merguez 200g;3,99;0;https://www.goflink.com//de-DE/shop/product/veggyness-bio-vegane-merguez-200g-11016883/
Veggyness Bio Veganes Steak 175g;3,99;0;https://www.goflink.com//de-DE/shop/product/veggyness-bio-veganes-steak-175g-11016884/
