productname;newprice;oldprice;link
REWE Beste Wahl Buttercroissants 360g;2,49;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-buttercroissants-360g-11015047/
REWE Beste Wahl Laugenbrezeln 770g;1,49;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-laugenbrezeln-770g-11015046/
REWE Bio Roggen-Brötchen 420g (6 Stück);1,89;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-roggen-brotchen-420g-6-stuck-11017912/
REWE Feine Welt Macarons 72g (6 Stück);2,99;0;https://www.goflink.com//de-DE/shop/product/rewe-feine-welt-macarons-72g-6-stuck-11017492/
REWE Feine Welt Pastéis de Nata 240g (4 Stück);2,79;0;https://www.goflink.com//de-DE/shop/product/rewe-feine-welt-pasteis-de-nata-240g-4-stuck-11017493/
REWE Bio Frucht-Topping Mango. Ananas. Erdbeere & Pfirsich 300g;2,49;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-frucht-topping-mango-ananas-erdbeere-and-pfirsich-300g-11017436/
REWE Bio Heidelbeeren 300g;3,19;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-heidelbeeren-300g-11015028/
REWE Bio Himbeeren 300g;3,19;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-himbeeren-tiefgefroren-300g-11013117/
The Rainforest Company Bio Açaí Fruchtpüree 200g;3,99;0;https://www.goflink.com//de-DE/shop/product/the-rainforest-company-bio-acai-fruchtpuree-200g-11015033/
Wholey Bio Açaí Bowl 250g;3,69;0;https://www.goflink.com//de-DE/shop/product/wholey-acai-bowl-250g-11014246/
Wholey Bio Açaí Drops 250g;3,99;0;https://www.goflink.com//de-DE/shop/product/wholey-bio-acai-drops-250g-11016008/
Iglo 8 Kräuter Gemischt 55g;0,99;0;https://www.goflink.com//de-DE/shop/product/iglo-8-krauter-gemischt-55g-11016031/
Iglo Basilikum 50g;0,99;0;https://www.goflink.com//de-DE/shop/product/iglo-basilikum-50g-11016030/
