productname;newprice;oldprice;link
Heidelbeeren 200g (Spanien);2,19;0;https://www.goflink.com//de-DE/shop/product/heidelbeeren-200g-spanien-11012180/
Marziale Girasoli Al Limone 250g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/marziale-girasoli-al-limone-250g-11014919/
Marziale Medaglioni Al Tartufo 250g;3,69;0;https://www.goflink.com//de-DE/shop/product/marziale-medaglioni-al-tartufo-250g-11014918/
Marziale Pappardelle 250g;0,78;2,59;https://www.goflink.com//de-DE/shop/product/marziale-pappardelle-250g-11015219/
Marziale Tagliatelle 250g;2,59;0;https://www.goflink.com//de-DE/shop/product/marziale-tagliatelle-250g-11015222/
Marziale Tortelloni Ricotta Spinaci 250g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/marziale-tortelloni-ricotta-spinaci-250g-11014914/
REWE Beste Wahl Tortelloni 4-Käse 250g;1,59;0;https://www.goflink.com//de-DE/shop/product/rewe-kase-tortelloni-250g-11013581/
REWE Beste Wahl Tortelloni Rindfleisch 250g;1,59;0;https://www.goflink.com//de-DE/shop/product/rewe-rindfleisch-tortelloni-250g-11013583/
REWE Beste Wahl Tortelloni Spinat-Ricotta 250g;1,59;0;https://www.goflink.com//de-DE/shop/product/rewe-spinat-ric-tortelloni-250g-11013582/
REWE Feine Welt Käse Trüffel Girasoli 250g;2,49;0;https://www.goflink.com//de-DE/shop/product/feine-welt-girasoli-truffel-kase-250g-11014992/
REWE Feine Welt Ricotta Zitrone Girasoli 250g;2,49;0;https://www.goflink.com//de-DE/shop/product/feine-welt-ricotta-zitrone-250g-11014994/
Rana Gnocchi Freschi di Patate 500g;3,49;0;https://www.goflink.com//de-DE/shop/product/rana-gnocchi-freschi-di-patate-500g-11012987/
Rana Tortellini Prosciutto Crudo 250g;3,69;0;https://www.goflink.com//de-DE/shop/product/rana-tortellini-prosciutto-crudo-250g-11013048/
Rana Tortelloni Funghi Porcini 250g;3,69;0;https://www.goflink.com//de-DE/shop/product/rana-tortelloni-funghi-250g-11013047/
Rana Tortelloni Pesto-Basilico e Pinoli 250g;3,69;0;https://www.goflink.com//de-DE/shop/product/rana-tortellini-pesto-basilico-and-pinoli-250g-11013049/
Ben's Original Express Griechisch Djuvec-Reis 250g;1,99;0;https://www.goflink.com//de-DE/shop/product/bens-original-express-griechisch-djuvec-reis-250g-11015442/
